match_id,team_iso3,player_name,appearance_role,shirt_number,position_label,lineup_slot,minute_in,minute_out,minutes_played,is_captain,is_goalkeeper,data_source_name,data_quality_score
M037,EGY,Trézéguet,unused,7,SUB,0,,,,false,false,ESPN public summary API,82
M037,EGY,Zizo,bench,25,SUB,0,76,,,false,false,ESPN public summary API,82
M038,IRN,Ali Nemati,starter,19,CD-L,6,0,,,false,false,ESPN public summary API,82
M038,IRN,Alireza Beiranvand,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M038,IRN,Arya Yousefi,starter,17,LM,11,0,45,,false,false,ESPN public summary API,82
M038,IRN,Mehdi Taremi,starter,9,CF-L,9,0,80,,false,false,ESPN public summary API,82
M038,IRN,Milad Mohammadi,starter,5,LB,3,0,,,false,false,ESPN public summary API,82
M038,IRN,Mohammad Mohebbi,starter,8,RM,7,0,,,false,false,ESPN public summary API,82
M038,IRN,Ramin Rezaeian,starter,23,RB,2,0,,,false,false,ESPN public summary API,82
M038,IRN,Saeid Ezatolahi,starter,6,CM-L,8,0,,,false,false,ESPN public summary API,82
M038,IRN,Saman Ghoddos,starter,14,CM-R,4,0,65,,false,false,ESPN public summary API,82
M038,IRN,Shahriyar Moghanloo,starter,20,CF-R,10,0,53,,false,false,ESPN public summary API,82
M038,IRN,Shoja Khalilzadeh,starter,4,CD-R,5,0,,,false,false,ESPN public summary API,82
M038,IRN,Ali Alipour,bench,11,SUB,0,53,,,false,false,ESPN public summary API,82
M038,IRN,Alireza Jahanbakhsh,unused,7,SUB,0,,,,false,false,ESPN public summary API,82
M038,IRN,Amirhossein Hosseinzadeh,bench,18,SUB,0,80,,,false,false,ESPN public summary API,82
M038,IRN,Amirmohammad Razzaghinia,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M038,IRN,Danial Iri,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M038,IRN,Dennis Dargahi,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M038,IRN,Ehsan Hajsafi,bench,3,SUB,0,65,,,false,false,ESPN public summary API,82
M038,IRN,Hossein Hosseini,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M038,IRN,Hossein Kanani,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M038,IRN,Mehdi Ghayedi,bench,10,SUB,0,45,,,false,false,ESPN public summary API,82
M038,IRN,Mehdi Torabi,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M038,IRN,Mohammad Ghorbani,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M038,IRN,Payam Niazmand,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M038,IRN,Roozbeh Cheshmi,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M038,IRN,Saleh Hardani,unused,2,SUB,0,,,,false,false,ESPN public summary API,82
M038,NZL,Callum McCowatt,starter,20,AM-R,7,0,68,,false,false,ESPN public summary API,82
M038,NZL,Chris Wood,starter,9,F,9,0,,,false,false,ESPN public summary API,82
M038,NZL,Elijah Just,starter,11,AM-L,11,0,,,false,false,ESPN public summary API,82
M038,NZL,Finn Surman,starter,16,CD-R,5,0,,,false,false,ESPN public summary API,82
M038,NZL,Joe Bell,starter,6,RM,8,0,,,false,false,ESPN public summary API,82
M038,NZL,Liberato Cacace,starter,13,LB,3,0,68,,false,false,ESPN public summary API,82
M038,NZL,Marko Stamenic,starter,8,LM,4,0,90,,false,false,ESPN public summary API,82
M038,NZL,Max Crocombe,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M038,NZL,Michael Boxall,starter,5,CD-L,6,0,,,false,false,ESPN public summary API,82
M038,NZL,Sarpreet Singh,starter,10,AM,10,0,90,,false,false,ESPN public summary API,82
M038,NZL,Tim Payne,starter,2,RB,2,0,78,,false,false,ESPN public summary API,82
M038,NZL,Alex Paulsen,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M038,NZL,Alex Rufer,unused,14,SUB,0,,,,false,false,ESPN public summary API,82
M038,NZL,Ben Old,bench,19,SUB,0,68,,,false,false,ESPN public summary API,82
M038,NZL,Ben Waine,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M038,NZL,Callan Elliot,bench,24,SUB,0,78,,,false,false,ESPN public summary API,82
M038,NZL,Francis de Vries,unused,3,SUB,0,,,,false,false,ESPN public summary API,82
M038,NZL,Jesse Randall,bench,21,SUB,0,90,,,false,false,ESPN public summary API,82
M038,NZL,Kosta Barbarouses,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M038,NZL,Lachlan Bayliss,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M038,NZL,Michael Woud,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M038,NZL,Nando Pijnaker,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M038,NZL,Ryan Thomas,bench,23,SUB,0,68,,,false,false,ESPN public summary API,82
M038,NZL,Tommy Smith,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M038,NZL,Tyler Bindon,bench,4,SUB,0,90,,,false,false,ESPN public summary API,82
M039,BEL,Alexis Saelemaekers,starter,22,AM-R,7,0,58,,false,false,ESPN public summary API,82
M039,BEL,Brandon Mechele,starter,4,CD-L,6,0,,,false,false,ESPN public summary API,82
M039,BEL,Kevin De Bruyne,starter,7,AM,10,0,87,,false,false,ESPN public summary API,82
M039,BEL,Leandro Trossard,starter,10,AM-L,11,0,,,false,false,ESPN public summary API,82
M039,BEL,Maxim De Cuyper,starter,5,LB,3,0,,,false,false,ESPN public summary API,82
M039,BEL,Nathan Ngoy,starter,25,CD-R,5,0,,,false,false,ESPN public summary API,82
M039,BEL,Nicolas Raskin,starter,23,RM,8,0,58,,false,false,ESPN public summary API,82
M039,BEL,Romelu Lukaku,starter,9,F,9,0,73,,false,false,ESPN public summary API,82
M039,BEL,Thibaut Courtois,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M039,BEL,Thomas Meunier,starter,15,RB,2,0,58,,false,false,ESPN public summary API,82
M039,BEL,Youri Tielemans,starter,8,LM,4,0,,,false,false,ESPN public summary API,82
M039,BEL,Amadou Onana,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M039,BEL,Arthur Theate,bench,3,SUB,0,73,,,false,false,ESPN public summary API,82
M039,BEL,Axel Witsel,unused,6,SUB,0,,,,false,false,ESPN public summary API,82
M039,BEL,Charles De Ketelaere,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M039,BEL,Diego Moreira,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M039,BEL,Dodi Lukébakio,bench,14,SUB,0,58,,,false,false,ESPN public summary API,82
M039,BEL,Hans Vanaken,bench,20,SUB,0,58,,,false,false,ESPN public summary API,82
M039,BEL,Joaquin Seys,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M039,BEL,Koni De Winter,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M039,BEL,Matias Fernandez-Pardo,bench,26,SUB,0,87,,,false,false,ESPN public summary API,82
M039,BEL,Mike Penders,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M039,BEL,Senne Lammens,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M039,BEL,Timothy Castagne,bench,21,SUB,0,58,,,false,false,ESPN public summary API,82
M039,IRN,Ali Nemati,starter,19,CD-L,4,0,,,false,false,ESPN public summary API,82
M039,IRN,Alireza Beiranvand,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M039,IRN,Ehsan Hajsafi,starter,3,LB,3,0,66,,false,false,ESPN public summary API,82
M039,IRN,Hossein Kanani,starter,13,CD-R,6,0,,,false,false,ESPN public summary API,82
M039,IRN,Mehdi Taremi,starter,9,F,9,0,,,false,false,ESPN public summary API,82
M039,IRN,Mohammad Mohebbi,starter,8,LM,11,0,66,,false,false,ESPN public summary API,82
M039,IRN,Ramin Rezaeian,starter,23,RM,7,0,,,false,false,ESPN public summary API,82
M039,IRN,Saeid Ezatolahi,starter,6,CM-L,10,0,85,,false,false,ESPN public summary API,82
M039,IRN,Saleh Hardani,starter,2,RB,2,0,45,,false,false,ESPN public summary API,82
M039,IRN,Saman Ghoddos,starter,14,CM-R,8,0,79,,false,false,ESPN public summary API,82
M039,IRN,Shoja Khalilzadeh,starter,4,CD,5,0,,,false,false,ESPN public summary API,82
M039,IRN,Ali Alipour,unused,11,SUB,0,,,,false,false,ESPN public summary API,82
M039,IRN,Alireza Jahanbakhsh,bench,7,SUB,0,45,,,false,false,ESPN public summary API,82
M039,IRN,Amirhossein Hosseinzadeh,bench,18,SUB,0,85,,,false,false,ESPN public summary API,82
M039,IRN,Amirmohammad Razzaghinia,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M039,IRN,Arya Yousefi,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M039,IRN,Danial Iri,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M039,IRN,Dennis Dargahi,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M039,IRN,Hossein Hosseini,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M039,IRN,Mehdi Ghayedi,unused,10,SUB,0,,,,false,false,ESPN public summary API,82
M039,IRN,Mehdi Torabi,bench,16,SUB,0,66,,,false,false,ESPN public summary API,82
M039,IRN,Milad Mohammadi,bench,5,SUB,0,66,,,false,false,ESPN public summary API,82
M039,IRN,Mohammad Ghorbani,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M039,IRN,Payam Niazmand,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M039,IRN,Roozbeh Cheshmi,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M039,IRN,Shahriyar Moghanloo,bench,20,SUB,0,79,,,false,false,ESPN public summary API,82
M040,EGY,Ahmed Fatouh,starter,13,LB,3,0,,,false,false,ESPN public summary API,82
M040,EGY,Emam Ashour,starter,8,AM-L,11,0,85,,false,false,ESPN public summary API,82
M040,EGY,Hamdy Fathy,starter,14,CD-L,6,0,41,,false,false,ESPN public summary API,82
M040,EGY,Marawan Attia,starter,19,RM,8,0,,,false,false,ESPN public summary API,82
M040,EGY,Mohamed Hany,starter,3,RB,2,0,,,false,false,ESPN public summary API,82
M040,EGY,Mohamed Salah,starter,10,AM,10,0,85,,false,false,ESPN public summary API,82
M040,EGY,Mohanad Lashin,starter,17,LM,4,0,,,false,false,ESPN public summary API,82
M040,EGY,Mostafa Shoubir,starter,23,G,1,0,,,false,false,ESPN public summary API,82
M040,EGY,Mostafa Zico,starter,11,AM-R,7,0,76,,false,false,ESPN public summary API,82
M040,EGY,Omar Marmoush,starter,22,F,9,0,76,,false,false,ESPN public summary API,82
M040,EGY,Yasser Ibrahim,starter,2,CD-R,5,0,,,false,false,ESPN public summary API,82
M040,EGY,Haissem Hassan,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M040,EGY,Hamza Abdelkarim,bench,9,SUB,0,76,,,false,false,ESPN public summary API,82
M040,EGY,Hossam Abdelmaguid,bench,4,SUB,0,85,90,,false,false,ESPN public summary API,82
M040,EGY,Ibrahim Adel,unused,20,SUB,0,,,,false,false,ESPN public summary API,82
M040,EGY,Karim Hafez,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M040,EGY,Mahdy Soliman,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M040,EGY,Mahmoud Saber,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M040,EGY,Mohamed Abdelmoneim,bench,6,SUB,0,90,,,false,false,ESPN public summary API,82
M040,EGY,Mohamed Alaa,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M040,EGY,Mohamed El Shenawy,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M040,EGY,Nabil Donga,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M040,EGY,Ramy Rabia,bench,5,SUB,0,41,,,false,false,ESPN public summary API,82
M040,EGY,Tarek Alaa,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M040,EGY,Trézéguet,bench,7,SUB,0,76,,,false,false,ESPN public summary API,82
M040,EGY,Zizo,bench,25,SUB,0,85,,,false,false,ESPN public summary API,82
M040,NZL,Callum McCowatt,starter,20,AM-R,7,0,66,,false,false,ESPN public summary API,82
M040,NZL,Chris Wood,starter,9,F,9,0,,,false,false,ESPN public summary API,82
M040,NZL,Elijah Just,starter,11,AM-L,11,0,85,,false,false,ESPN public summary API,82
M040,NZL,Finn Surman,starter,16,CD-R,5,0,,,false,false,ESPN public summary API,82
M040,NZL,Joe Bell,starter,6,RM,8,0,,,false,false,ESPN public summary API,82
M040,NZL,Liberato Cacace,starter,13,LB,3,0,76,,false,false,ESPN public summary API,82
M040,NZL,Marko Stamenic,starter,8,LM,4,0,,,false,false,ESPN public summary API,82
M040,NZL,Max Crocombe,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M040,NZL,Michael Boxall,starter,5,CD-L,6,0,,,false,false,ESPN public summary API,82
M040,NZL,Sarpreet Singh,starter,10,AM,10,0,76,,false,false,ESPN public summary API,82
M040,NZL,Tim Payne,starter,2,RB,2,0,85,,false,false,ESPN public summary API,82
M040,NZL,Alex Paulsen,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M040,NZL,Alex Rufer,unused,14,SUB,0,,,,false,false,ESPN public summary API,82
M040,NZL,Ben Old,bench,19,SUB,0,66,,,false,false,ESPN public summary API,82
M040,NZL,Ben Waine,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M040,NZL,Callan Elliot,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M040,NZL,Francis de Vries,bench,3,SUB,0,85,,,false,false,ESPN public summary API,82
M040,NZL,Jesse Randall,bench,21,SUB,0,76,,,false,false,ESPN public summary API,82
M040,NZL,Kosta Barbarouses,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M040,NZL,Lachlan Bayliss,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M040,NZL,Logan Rogerson,unused,7,SUB,0,,,,false,false,ESPN public summary API,82
M040,NZL,Michael Woud,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M040,NZL,Nando Pijnaker,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M040,NZL,Ryan Thomas,bench,23,SUB,0,76,,,false,false,ESPN public summary API,82
M040,NZL,Tommy Smith,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M040,NZL,Tyler Bindon,bench,4,SUB,0,85,,,false,false,ESPN public summary API,82
M041,EGY,Ahmed Fatouh,starter,13,LB,3,0,,,false,false,ESPN public summary API,82
M041,EGY,Emam Ashour,starter,8,AM-R,7,0,45,,false,false,ESPN public summary API,82
M041,EGY,Mahmoud Saber,starter,21,LM,4,0,45,,false,false,ESPN public summary API,82
M041,EGY,Mohamed Abdelmoneim,starter,6,CD-L,6,0,14,,false,false,ESPN public summary API,82
M041,EGY,Mohamed Hany,starter,3,RB,2,0,,,false,false,ESPN public summary API,82
M041,EGY,Mohamed Salah,starter,10,AM,10,0,57,,false,false,ESPN public summary API,82
M041,EGY,Mohanad Lashin,starter,17,RM,8,0,,,false,false,ESPN public summary API,82
M041,EGY,Mostafa Shoubir,starter,23,G,1,0,,,false,false,ESPN public summary API,82
M041,EGY,Mostafa Zico,starter,11,F,9,0,76,,false,false,ESPN public summary API,82
M041,EGY,Ramy Rabia,starter,5,CD-R,5,0,,,false,false,ESPN public summary API,82
M041,EGY,Trézéguet,starter,7,AM-L,11,0,,,false,false,ESPN public summary API,82
M041,EGY,Haissem Hassan,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M041,EGY,Hamza Abdelkarim,bench,9,SUB,0,76,,,false,false,ESPN public summary API,82
M041,EGY,Ibrahim Adel,unused,20,SUB,0,,,,false,false,ESPN public summary API,82
M041,EGY,Karim Hafez,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M041,EGY,Mahdy Soliman,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M041,EGY,Marawan Attia,bench,19,SUB,0,45,,,false,false,ESPN public summary API,82
M041,EGY,Mohamed Alaa,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M041,EGY,Mohamed El Shenawy,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M041,EGY,Nabil Donga,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M041,EGY,Omar Marmoush,bench,22,SUB,0,45,,,false,false,ESPN public summary API,82
M041,EGY,Tarek Alaa,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M041,EGY,Yasser Ibrahim,bench,2,SUB,0,14,,,false,false,ESPN public summary API,82
M041,EGY,Zizo,bench,25,SUB,0,57,,,false,false,ESPN public summary API,82
M041,IRN,Ali Nemati,starter,19,CD-L,4,0,,,false,false,ESPN public summary API,82
M041,IRN,Alireza Beiranvand,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M041,IRN,Hossein Kanani,starter,13,CD-R,6,0,45,,false,false,ESPN public summary API,82
M041,IRN,Mehdi Taremi,starter,9,F,9,0,,,false,false,ESPN public summary API,82
M041,IRN,Milad Mohammadi,starter,5,LB,3,0,,,false,false,ESPN public summary API,82
M041,IRN,Mohammad Ghorbani,starter,21,CM-R,8,0,,,false,false,ESPN public summary API,82
M041,IRN,Mohammad Mohebbi,starter,8,LM,11,0,90,,false,false,ESPN public summary API,82
M041,IRN,Ramin Rezaeian,starter,23,RB,2,0,,,false,false,ESPN public summary API,82
M041,IRN,Saeid Ezatolahi,starter,6,CM-L,10,0,,,false,false,ESPN public summary API,82
M041,IRN,Saman Ghoddos,starter,14,RM,7,0,67,,false,false,ESPN public summary API,82
M041,IRN,Shoja Khalilzadeh,starter,4,CD,5,0,,,false,false,ESPN public summary API,82
M041,IRN,Ali Alipour,unused,11,SUB,0,,,,false,false,ESPN public summary API,82
M041,IRN,Alireza Jahanbakhsh,bench,7,SUB,0,90,,,false,false,ESPN public summary API,82
M041,IRN,Amirhossein Hosseinzadeh,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M041,IRN,Amirmohammad Razzaghinia,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M041,IRN,Arya Yousefi,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M041,IRN,Danial Iri,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M041,IRN,Dennis Dargahi,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M041,IRN,Ehsan Hajsafi,unused,3,SUB,0,,,,false,false,ESPN public summary API,82
M041,IRN,Hossein Hosseini,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M041,IRN,Mehdi Ghayedi,unused,10,SUB,0,,,,false,false,ESPN public summary API,82
M041,IRN,Mehdi Torabi,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M041,IRN,Payam Niazmand,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M041,IRN,Roozbeh Cheshmi,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M041,IRN,Saleh Hardani,bench,2,SUB,0,45,,,false,false,ESPN public summary API,82
M041,IRN,Shahriyar Moghanloo,bench,20,SUB,0,67,,,false,false,ESPN public summary API,82
M042,BEL,Arthur Theate,starter,3,CD-L,6,0,,,false,false,ESPN public summary API,82
M042,BEL,Brandon Mechele,starter,4,CD-R,5,0,,,false,false,ESPN public summary API,82
M042,BEL,Charles De Ketelaere,starter,17,F,9,0,85,,false,false,ESPN public summary API,82
M042,BEL,Hans Vanaken,starter,20,LM,4,0,,,false,false,ESPN public summary API,82
M042,BEL,Jérémy Doku,starter,11,AM-R,7,0,56,,false,false,ESPN public summary API,82
M042,BEL,Kevin De Bruyne,starter,7,AM,10,0,72,,false,false,ESPN public summary API,82
M042,BEL,Leandro Trossard,starter,10,AM-L,11,0,72,,false,false,ESPN public summary API,82
M042,BEL,Maxim De Cuyper,starter,5,LB,3,0,,,false,false,ESPN public summary API,82
M042,BEL,Thibaut Courtois,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M042,BEL,Timothy Castagne,starter,21,RB,2,0,,,false,false,ESPN public summary API,82
M042,BEL,Youri Tielemans,starter,8,RM,8,0,85,,false,false,ESPN public summary API,82
M042,BEL,Alexis Saelemaekers,bench,22,SUB,0,72,,,false,false,ESPN public summary API,82
M042,BEL,Amadou Onana,bench,24,SUB,0,72,,,false,false,ESPN public summary API,82
M042,BEL,Axel Witsel,unused,6,SUB,0,,,,false,false,ESPN public summary API,82
M042,BEL,Diego Moreira,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M042,BEL,Dodi Lukébakio,unused,14,SUB,0,,,,false,false,ESPN public summary API,82
M042,BEL,Joaquin Seys,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M042,BEL,Koni De Winter,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M042,BEL,Matias Fernandez-Pardo,bench,26,SUB,0,56,,,false,false,ESPN public summary API,82
M042,BEL,Mike Penders,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M042,BEL,Nicolas Raskin,bench,23,SUB,0,85,,,false,false,ESPN public summary API,82
M042,BEL,Romelu Lukaku,bench,9,SUB,0,85,,,false,false,ESPN public summary API,82
M042,BEL,Senne Lammens,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M042,BEL,Thomas Meunier,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M042,NZL,Chris Wood,starter,9,F,9,0,,,false,false,ESPN public summary API,82
M042,NZL,Elijah Just,starter,11,AM-L,11,0,,,false,false,ESPN public summary API,82
M042,NZL,Finn Surman,starter,16,CD-R,5,0,,,false,false,ESPN public summary API,82
M042,NZL,Joe Bell,starter,6,RM,8,0,64,,false,false,ESPN public summary API,82
M042,NZL,Liberato Cacace,starter,13,LB,3,0,79,,false,false,ESPN public summary API,82
M042,NZL,Marko Stamenic,starter,8,LM,4,0,,,false,false,ESPN public summary API,82
M042,NZL,Max Crocombe,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M042,NZL,Ryan Thomas,starter,23,AM,10,0,45,,false,false,ESPN public summary API,82
